timestamp,precipitation (mm),relativehumidity AVG (-),temperature AVG (degrees Celsius),temperature MAX (degrees Celsius),temperature MIN (degrees Celsius),label
2022-10-22 09:00,0.0,0.6515277777777778,28.049999999999997,28.666666666666668,27.53333333333333,-1
2022-10-22 10:00,0.0,0.6371944444444445,28.325000000000003,29.066666666666663,27.73333333333333,-1
2022-10-22 11:00,0.0,0.63525,28.352777777777774,28.866666666666664,27.8,-1
2022-10-22 12:00,0.0,0.6906388888888889,26.78888888888889,27.633333333333336,26.03333333333333,-1
2022-10-22 13:00,0.0,0.72625,25.183333333333337,26.100000000000005,24.03333333333333,-1
2022-10-22 14:00,0.0,0.7519166666666667,23.683333333333337,24.1,23.266666666666666,-1
2022-10-22 15:00,0.0,0.7659166666666667,22.86944444444444,23.2,22.5,-1
2022-10-22 16:00,0.0,0.7915277777777777,22.341666666666665,22.53333333333333,22.1,-1
2022-10-22 17:00,0.0,0.8125277777777778,22.152777777777786,22.3,22.0,-1
2022-10-22 18:00,0.0,0.828,21.86666666666667,22.166666666666668,21.666666666666668,-1
2022-10-22 19:00,0.0,0.8354722222222222,21.4,21.76666666666667,21.1,-1
2022-10-22 20:00,0.0,0.8492777777777777,20.808333333333337,21.033333333333335,20.566666666666663,-1
2022-10-22 21:00,0.0,0.8574166666666666,20.425,20.666666666666668,20.2,-1
2022-10-22 22:00,0.0,0.8756944444444444,20.04722222222222,20.366666666666667,19.866666666666667,-1
2022-10-22 23:00,0.0,0.8750277777777778,19.933333333333337,20.133333333333336,19.733333333333334,-1
2022-10-23 00:00,0.0,0.8565277777777777,19.936111111111103,20.26666666666667,19.666666666666668,-1
2022-10-23 01:00,0.0,0.8451944444444445,20.252777777777776,20.46666666666667,20.0,-1
2022-10-23 02:00,0.0,0.8765833333333334,19.85833333333333,20.1,19.633333333333333,-1
2022-10-23 03:00,0.0,0.8960555555555555,19.672222222222228,19.866666666666667,19.5,-1
2022-10-23 04:00,0.0,0.8986388888888891,20.575,21.633333333333336,19.833333333333332,-1
2022-10-23 05:00,0.0,0.8516944444444445,23.188888888888886,24.4,21.96666666666667,-1
2022-10-23 06:00,0.0,0.7970833333333335,25.141666666666666,25.733333333333334,24.433333333333337,-1
2022-10-23 07:00,0.0,0.7585833333333333,25.966666666666665,26.566666666666663,25.46666666666667,-1
2022-10-23 08:00,0.0,0.7060833333333333,26.98055555555556,27.600000000000005,26.2,-1
2022-10-23 09:00,0.0,0.640361111111111,28.10833333333333,28.566666666666663,27.53333333333333,-1
2022-10-23 10:00,0.0,0.5984166666666666,28.941666666666663,29.566666666666663,28.4,-1
2022-10-23 11:00,0.0,0.5776944444444445,29.63611111111111,30.1,28.96666666666667,-1
2022-10-23 12:00,0.0,0.6252222222222222,28.983333333333334,29.733333333333334,28.1,-1
2022-10-23 13:00,0.1246666666666666,0.7981388888888888,25.791666666666668,27.299999999999997,24.933333333333337,-1
2022-10-23 14:00,0.0,0.8125555555555555,24.95,25.2,24.666666666666668,-1
2022-10-23 15:00,0.0,0.8396944444444444,24.433333333333337,24.733333333333334,24.166666666666668,-1
2022-10-23 16:00,0.0,0.858111111111111,23.972222222222214,24.333333333333332,23.53333333333333,-1
2022-10-23 17:00,0.0,0.8831111111111111,23.13333333333333,23.5,22.766666666666666,-1
2022-10-23 18:00,0.0,0.8854166666666666,22.647222222222226,23.133333333333336,22.3,-1
2022-10-23 19:00,0.0,0.8824444444444444,22.17222222222222,22.5,21.866666666666664,-1
